,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
148747,Terminal 1 Departures,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'CoatCheck': 'False', 'GoodForDancing': 'False', 'HappyHour': 'False', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'WiFi': 'free'}",LUZ-_SP3zKk11_rat_SoaA,"Bars, Nightlife, Airport Lounges",Las Vegas,,1,36.089962,-115.149901,The Layover Bar,Southeast,89119,11,3.0,NV
148839,"Mccarran International Airport, 5757 Wayne Newton Blvd, Terminal 3",,CIdyd88FK-4-YaEFo3Ht6A,"Transportation, Hotels & Travel, Airlines",Las Vegas,"{'Monday': '5:0-21:30', 'Tuesday': '8:45-21:30', 'Wednesday': '8:45-21:30', 'Thursday': '8:45-21:30', 'Friday': '5:0-21:30', 'Saturday': '5:0-21:30', 'Sunday': '5:0-21:30'}",0,36.0849235364,-115.151091885,Virgin America,Southeast,89119,146,3.5,NV
149011,"5905 S Eastern Ave, Ste 101","{'AcceptsInsurance': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",riaj0D7eE3wQdAzacjEwiA,"Shopping, Laser Eye Surgery/Lasik, Sunglasses, Optometrists, Health & Medical, Eyewear & Opticians",Las Vegas,"{'Monday': '8:0-18:30', 'Tuesday': '8:0-18:30', 'Wednesday': '8:0-18:30', 'Thursday': '8:0-18:30', 'Friday': '8:0-17:0', 'Saturday': '8:0-16:0'}",1,36.0819202,-115.1196073,Optic Gallery Eastern,Southeast,89119,48,4.5,NV
149627,5485 S Eastern Ave,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",3l9gS6D_S6a2gNBZ6grBkA,"Beauty & Spas, Barbers",Las Vegas,"{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '9:30-16:0'}",1,36.0901229,-115.119259,Platinum Cuts Barber Shop,Southeast,89119,8,3.5,NV
150616,5281 S Eastern Ave,"{'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'True'}",pp6NpGcq2KZm3KIMIlpGsQ,"Yoga, Doctors, Active Life, Fitness & Instruction, Health & Medical, Obstetricians & Gynecologists",Las Vegas,,1,36.0936345,-115.1192942,"Jameson Florence, MD",Southeast,89119,8,3.5,NV
150642,5757 Wayne Newton Blvd,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",lKJmgNlV55l6zsdGMyAkhA,"Desserts, Coffee & Tea, Bagels, Food",Las Vegas,,1,36.0847396851,-115.151077271,The Coffee Bean & Tea Leaf,Southeast,89119,31,3.5,NV
151681,Las Vegas,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'GoodForKids': 'True'}",qWhf94ZFuA11p0j1LrGlhA,"Active Life, Event Planning & Services, Horseback Riding",Las Vegas,,1,36.0839998,-115.1537389,Mb's Horse and Carriage Co,Southeast,89119,3,5.0,NV
151683,3900 Las Vegas Blvd S,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '3'}",ptruiFG5GEQn2xuwSIW4ig,"Shopping, Jewelry",Las Vegas,,1,36.089494,-115.138026,Pearl Factory,Southeast,89119,3,4.5,NV
151956,5757 Wayne Newton Blvd,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3'}",bB3aHGQYP-Q00sFNP23fOQ,"Sports Wear, Shopping, Fashion, Sporting Goods",Las Vegas,,1,36.0854286,-115.149927,PGA Store,Southeast,89119,4,2.0,NV
151957,5715 S Eastern Ave,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",132qHgL9fAK8F9QOogZc0A,"Food, Desserts",Las Vegas,,0,36.085343,-115.11937,Carvel Ice Cream,Southeast,89119,5,2.0,NV
152160,5757 Wayne Newton Blvd,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'DriveThru': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",d2IDbGP7tT8C6vBtxdpmLg,"Tex-Mex, Fast Food, Restaurants, Mexican",Las Vegas,"{'Monday': '5:0-22:0', 'Tuesday': '5:0-22:0', 'Wednesday': '5:0-22:0', 'Thursday': '5:0-21:0', 'Friday': '5:0-22:0', 'Saturday': '5:0-22:0', 'Sunday': '5:0-22:0'}",1,36.0854286,-115.149927,Baja Fresh,Southeast,89135,46,2.5,NV
152593,5233 S Eastern Ave,"{'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}",jp8QtP6YgzoS3nJgaEM2Jw,"Health & Medical, Doctors, Internal Medicine",Las Vegas,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}",1,36.0943509,-115.1192942,"Mira Vakil, MD",Southeast,89119,9,3.0,NV
154554,3961 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': 'free'}",xYU3yCRVzwXls8yX0ljnrQ,"Hotels, Event Planning & Services, Hotels & Travel",Las Vegas,,1,36.0915346318,-115.171773983,Motel 8,The Strip,89119,10,2.0,NV
154631,5757 Wayne Newton Blvd,{'RestaurantsPriceRange2': '2'},RMEYQsiGJaol3sxufqwnnw,"Restaurants, American (Traditional), Nightlife, Shopping, Shopping Centers, Hotels & Travel, Sports Bars, Airports, Bars",Las Vegas,,1,36.0854286,-115.149927,Home Turf,Southeast,89119,16,1.5,NV
154634,5757 Wayne Newton Blvd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",FFolUMaFqs8vdu9ybE4-IA,"Restaurants, Pizza",Las Vegas,,1,36.0804736858,-115.135585152,Sammy's Woodfired Pizza And Grill,Southeast,89119,145,2.5,NV
155437,,{'GoodForKids': 'False'},HPwRc8T9cgkRqFSpxEJjDg,"Ticket Sales, Arts & Entertainment",Las Vegas,,1,36.0765176,-115.1533426,ShowTickets.com,Southeast,89119,21,1.5,NV
156717,"Mandalay Bay Hotel & Casino, 3950 Las Vegas Blvd S","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'dressy', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True'}",kVqsDQRGxZXdJsH8LpEhww,"Restaurants, Chinese",Las Vegas,"{'Monday': '17:30-22:30', 'Tuesday': '17:30-22:30', 'Wednesday': '17:30-22:30', 'Thursday': '17:30-22:30', 'Friday': '17:30-22:30', 'Saturday': '17:30-22:30', 'Sunday': '17:30-22:30'}",0,36.089494,-115.138026,Shanghai Lilly,Southeast,89119,36,3.0,NV
158220,,,AZ4JC4-YOIWhOOOSo0AcMw,"Wine Tours, Taxis, Hotels & Travel, Tours, Transportation",Las Vegas,"{'Monday': '4:0-4:0', 'Tuesday': '4:0-4:0', 'Wednesday': '4:0-4:0', 'Thursday': '4:0-4:0', 'Friday': '4:0-4:0', 'Saturday': '4:0-4:0', 'Sunday': '4:0-4:0'}",1,36.0839998,-115.1537389,Taxi Service,Southeast,94066,7,4.5,NV
158835,4525 Dean Martin Dr,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",QDYOU5G_X0PdbN-_WzxBiQ,"Fashion, Tanning, Shopping, Swimwear, Spray Tanning, Beauty & Spas",Las Vegas,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '9:0-22:0'}",1,36.0831769387,-115.156089182,Sunkissed Bottoms,Southeast,89103,43,5.0,NV
159058,"5030 Paradise Rd, Ste A 106",,-qAQCoYpa5naEqPL8Chuig,"Truck Rental, Car Rental, Automotive, Hotels & Travel",Las Vegas,"{'Monday': '7:30-17:0', 'Tuesday': '7:30-17:0', 'Wednesday': '7:30-17:0', 'Thursday': '7:30-19:0', 'Friday': '7:30-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-13:0'}",1,36.0985273,-115.1484459,Best Way Auto & Truck Rentals,Southeast,89119,6,3.5,NV
161442,"6307 Carpinteria Ave, Ste A","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'dressy', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",Z_2Ma7FLYKM8G9UG6zufIg,"Burgers, Hotels & Travel, Fast Food, American (Traditional), Restaurants, Airports",Las Vegas,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",1,36.0859750163,-115.1356562,Carl's Jr.,Southeast,93013,8,2.5,NV
163276,"3999 Las Vegas Blvd S, Ste K",,m4QHLIXhiRnSUhiSWwROGA,"Radio Stations, Mass Media",Las Vegas,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}",1,36.0902211,-115.1720703,HOT 97.5 KVEG,The Strip,89119,6,2.5,NV
164251,3961 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",n0ZiwCQrLUS-TmH02bfYWQ,"Donuts, Food",Las Vegas,,0,36.091697,-115.171958,Winchells Donut House,The Strip,89119,7,3.0,NV
164316,5757 Wayne Newton Blvd,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",s2kabx2Kk74GRl787eLuNA,"Books, Mags, Music & Video, Newspapers & Magazines, Shopping",Las Vegas,"{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-0:0', 'Saturday': '5:0-0:0', 'Sunday': '5:0-0:0'}",1,36.0842503,-115.1508455,Hudson News,Southeast,89111,39,2.5,NV
164847,,,nioOM-5RC_JxMaZfQXQnFw,"Marketing, Professional Services",Las Vegas,,1,36.0997677,-115.1459758,Domain Listings,Southeast,89132,11,1.0,NV
168618,5757 Wayne Newton Blvd,,J1RKcr6BAqOI-LDFbn0TvQ,"Sandwiches, Fast Food, Restaurants",Las Vegas,,1,36.0854286,-115.149927,Subway,Southeast,89119,13,1.5,NV
171230,"5715 S Eastern Ave, Ste 103","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'HairSpecializesIn': ""{'coloring': True, 'africanamerican': False, 'curly': True, 'perms': False, 'kids': False, 'extensions': True, 'asian': False, 'straightperms': False}"", 'WheelchairAccessible': 'True'}",LkV4pPuc_M8axk_on-ymWw,"Barbers, Hair Salons, Beauty & Spas, Day Spas, Men's Hair Salons",Las Vegas,"{'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '10:0-17:0'}",1,36.085564,-115.119534,Will Smith Hair Studio,Southeast,89119,3,3.5,IL
172276,3801 Las Vegas Blvd S,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'very_loud', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True'}",haubHM36Z-enialDObecrw,"Restaurants, Delis",Las Vegas,,1,36.099039,-115.17044,Pellegrino Pizza & Deli,The Strip,89119,8,3.0,NV
172730,5757 Wayne Newton Blvd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'CoatCheck': 'False', 'GoodForDancing': 'False', 'HappyHour': 'False', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'WiFi': 'free'}",yPPc_6WzJfxAG4ybfheO4A,"Nightlife, Pubs, Bars",Las Vegas,,1,36.0839998,-115.1537389,Corcoran's Irish Pub - McCarran Airport,Southeast,89120,16,2.0,NV
173062,3999 Las Vegas Blvd S,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': True, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DriveThru': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",f16oe_yaGBh4AFK_mlBabw,"Chinese, Fast Food, Restaurants",Las Vegas,"{'Monday': '10:0-22:30', 'Tuesday': '10:0-22:30', 'Wednesday': '10:0-22:30', 'Thursday': '10:0-22:30', 'Friday': '10:0-23:30', 'Saturday': '10:0-23:30', 'Sunday': '10:0-22:30'}",1,36.090457,-115.172227,Panda Express,The Strip,89119,28,3.5,NV
174694,3801 S Las Vegas Blvd,{'GoodForKids': 'True'},iSACB-ymuax7IiqjTkPdJA,"Performing Arts, Arts & Entertainment",Las Vegas,,0,36.0996295607,-115.171394348,Band of Magicians,The Strip,89109,14,4.0,NV
174835,3801 S Las Vegas Blvd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'dressy', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",rbDqCV2g23K3ZrTxmgoNBg,"Seafood, American (New), Restaurants, Steakhouses",Las Vegas,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",0,36.0990311,-115.1708014,"Biscayne Steak, Sea & Wine",The Strip,89109,140,4.0,NV
174878,3801 Las Vegas Blvd S,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",rzSpnojxrHra_wFeN5KpMQ,"Coffee & Tea, Restaurants, Food, Delis, Breakfast & Brunch, Desserts",Las Vegas,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",1,36.09906,-115.170452,South Beach Cafe & Deli,The Strip,89109,14,2.5,NV
174893,2601 E Sunset Rd,{'GoodForKids': 'True'},x0jc2elBQyg6s_vzl4McPg,"Festivals, Local Flavor, Arts & Entertainment",Las Vegas,,1,36.0844511343,-115.123734037,Age of Chivalry - Renaissance Festival,Southeast,89120,31,3.5,NV
176441,"1641 E Sunset, Ste 109B",{'BusinessAcceptsCreditCards': 'False'},QguIOkpSmfsCqJUYgBbnUw,"IT Services & Computer Repair, Local Services",Las Vegas,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0'}",1,36.089494,-115.138026,Vegas Repair,Southeast,89119,3,4.5,NV
176650,3801 S Las Vegas Blvd,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': 'free'}",hrhtWc8UcoZqYr2d7YPgEA,"Arts & Entertainment, Hotels, Casinos, Event Planning & Services, Hotels & Travel",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,36.099636,-115.17136,Tropicana Las Vegas,The Strip,89109,1445,3.0,NV
